name,bit_width
model.model.layers.34.mlp.experts.gate_up_proj.expert_15,1
model.model.layers.34.mlp.experts.gate_up_proj.expert_150,4
model.model.layers.34.mlp.experts.gate_up_proj.expert_151,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_152,4
model.model.layers.34.mlp.experts.gate_up_proj.expert_153,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_154,4
model.model.layers.34.mlp.experts.gate_up_proj.expert_155,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_156,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_157,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_158,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_159,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_16,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_160,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_161,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_162,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_163,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_164,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_165,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_166,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_167,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_168,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_169,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_17,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_170,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_171,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_172,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_173,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_174,4
model.model.layers.34.mlp.experts.gate_up_proj.expert_175,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_176,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_177,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_178,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_179,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_18,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_180,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_181,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_182,1
model.model.layers.34.mlp.experts.gate_up_proj.expert_183,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_184,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_185,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_186,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_187,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_188,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_189,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_19,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_190,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_191,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_192,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_193,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_194,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_195,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_196,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_197,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_198,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_199,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_2,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_20,4
model.model.layers.34.mlp.experts.gate_up_proj.expert_200,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_201,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_202,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_203,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_204,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_205,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_206,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_207,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_208,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_209,1
model.model.layers.34.mlp.experts.gate_up_proj.expert_21,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_210,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_211,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_212,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_213,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_214,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_215,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_216,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_217,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_218,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_219,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_22,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_220,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_221,1
model.model.layers.34.mlp.experts.gate_up_proj.expert_222,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_223,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_224,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_225,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_226,4
model.model.layers.34.mlp.experts.gate_up_proj.expert_227,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_228,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_229,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_23,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_230,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_231,4
model.model.layers.34.mlp.experts.gate_up_proj.expert_232,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_233,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_234,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_235,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_236,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_237,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_238,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_239,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_24,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_240,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_241,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_242,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_243,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_244,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_245,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_246,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_247,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_248,1
model.model.layers.34.mlp.experts.gate_up_proj.expert_249,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_25,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_250,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_251,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_252,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_253,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_254,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_255,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_256,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_257,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_258,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_259,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_26,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_260,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_261,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_262,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_263,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_264,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_265,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_266,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_267,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_268,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_269,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_27,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_270,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_271,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_272,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_273,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_274,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_275,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_276,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_277,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_278,4
model.model.layers.34.mlp.experts.gate_up_proj.expert_279,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_28,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_280,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_281,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_282,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_283,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_284,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_285,1
model.model.layers.34.mlp.experts.gate_up_proj.expert_286,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_287,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_288,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_289,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_29,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_290,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_291,4
model.model.layers.34.mlp.experts.gate_up_proj.expert_292,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_293,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_294,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_295,4
model.model.layers.34.mlp.experts.gate_up_proj.expert_296,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_297,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_298,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_299,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_3,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_30,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_300,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_301,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_302,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_303,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_304,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_305,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_306,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_307,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_308,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_309,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_31,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_310,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_311,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_312,1
model.model.layers.34.mlp.experts.gate_up_proj.expert_313,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_314,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_315,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_316,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_317,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_318,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_319,1
model.model.layers.34.mlp.experts.gate_up_proj.expert_32,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_320,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_321,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_322,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_323,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_324,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_325,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_326,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_327,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_328,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_329,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_33,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_330,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_331,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_332,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_333,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_334,1
model.model.layers.34.mlp.experts.gate_up_proj.expert_335,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_336,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_337,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_338,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_339,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_34,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_340,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_341,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_342,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_343,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_344,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_345,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_346,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_347,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_348,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_349,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_35,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_350,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_351,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_352,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_353,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_354,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_355,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_356,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_357,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_358,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_359,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_36,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_360,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_361,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_362,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_363,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_364,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_365,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_366,4
model.model.layers.34.mlp.experts.gate_up_proj.expert_367,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_368,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_369,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_37,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_370,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_371,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_372,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_373,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_374,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_375,4
model.model.layers.34.mlp.experts.gate_up_proj.expert_376,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_377,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_378,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_379,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_38,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_380,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_381,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_382,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_383,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_384,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_385,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_386,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_387,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_388,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_389,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_39,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_390,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_391,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_392,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_393,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_394,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_395,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_396,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_397,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_398,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_399,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_4,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_40,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_400,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_401,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_402,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_403,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_404,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_405,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_406,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_407,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_408,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_409,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_41,1
model.model.layers.34.mlp.experts.gate_up_proj.expert_410,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_411,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_412,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_413,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_414,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_415,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_416,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_417,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_418,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_419,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_42,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_420,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_421,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_422,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_423,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_424,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_425,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_426,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_427,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_428,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_429,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_43,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_430,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_431,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_432,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_433,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_434,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_435,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_436,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_437,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_438,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_439,1
model.model.layers.34.mlp.experts.gate_up_proj.expert_44,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_440,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_441,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_442,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_443,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_444,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_445,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_446,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_447,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_448,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_449,4
model.model.layers.34.mlp.experts.gate_up_proj.expert_45,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_450,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_451,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_452,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_453,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_454,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_455,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_456,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_457,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_458,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_459,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_46,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_460,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_461,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_462,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_463,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_464,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_465,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_466,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_467,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_468,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_469,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_47,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_470,4
model.model.layers.34.mlp.experts.gate_up_proj.expert_471,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_472,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_473,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_474,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_475,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_476,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_477,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_478,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_479,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_48,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_480,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_481,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_482,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_483,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_484,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_485,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_486,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_487,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_488,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_489,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_49,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_490,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_491,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_492,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_493,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_494,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_495,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_496,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_497,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_498,4
model.model.layers.34.mlp.experts.gate_up_proj.expert_499,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_5,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_50,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_500,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_501,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_502,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_503,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_504,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_505,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_506,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_507,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_508,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_509,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_51,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_510,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_511,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_52,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_53,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_54,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_55,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_56,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_57,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_58,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_59,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_6,1
model.model.layers.34.mlp.experts.gate_up_proj.expert_60,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_61,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_62,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_63,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_64,1
model.model.layers.34.mlp.experts.gate_up_proj.expert_65,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_66,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_67,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_68,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_69,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_7,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_70,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_71,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_72,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_73,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_74,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_75,1
model.model.layers.34.mlp.experts.gate_up_proj.expert_76,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_77,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_78,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_79,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_8,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_80,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_81,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_82,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_83,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_84,1
model.model.layers.34.mlp.experts.gate_up_proj.expert_85,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_86,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_87,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_88,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_89,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_9,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_90,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_91,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_92,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_93,2
model.model.layers.34.mlp.experts.gate_up_proj.expert_94,3
model.model.layers.34.mlp.experts.gate_up_proj.expert_95,2
